ProbeId	ProbeName	GeneSymbol	ENTREZID
1026909	A_32_P384562	CROCCP3	114819
1034043	A_24_P377144	ANTXR2	118429
1014392	CUST_4187_PI416261804	C18orf12	84322
1015157	CUST_3100_PI416261804	TP53TG3HP	100130700
1030398	A_24_P925664	MDM2	4193
1010806	CUST_6412_PI416261804	C17orf98	388381
1023059	CUST_12057_PI416261804	GNRH1	2796
1048933	CUST_8830_PI416261804	NCOR1P1	149934
1025329	A_32_P95462	STXBP5L	9515
1028235	A_32_P166693	HEG1	57493
1014559	CUST_3709_PI416261804	TSPAN11	441631
1033411	A_24_P381945	HMOX2	3163
1049882	A_23_P218517	ZNF222	7673
1037981	A_24_P149645	PUF60	22827
1017356	CUST_1799_PI417557136	GAD2	2572
1034651	A_24_P330397	STRN3	29966
1016987	CUST_199_PI417507815	HMGN2P46	283651
1023949	CUST_10981_PI416261804	HYKK	123688
1059389	CUST_7209_PI416261804	EPB41L4A-AS1	114915
1045961	A_23_P386168	INAFM1	255783
1035473	A_24_P272061	RPL13AP6	644511
1025793	A_32_P81676	LINC00599	157627
1027887	A_32_P197060	SMKR1	100287482
1057643	A_23_P110473	NAIP	4671
1020204	CUST_13779_PI416261804	SCGB1C2	653486
1027891	A_32_P196854	FAM76A	199870
1035599	A_24_P299355	GRAPL	400581
1032378	A_24_P458479	FAM27E2	100289124
1025661	CUST_1009_PI417557136	DDC	1644
1041436	A_23_P72285	YWHAE	7531
1013221	CUST_487_PI416379584	KIF18B	146909
1042868	A_23_P50907	ITGAV	3685
1047692	A_23_P31840	EEF1D	1936
1037868	A_24_P165082	ZNF222	7673
1026610	CUST_8295_PI416261804	SYCE3	644186
1059203	CUST_73_PI416379584	MFSD2B	388931
1030323	A_24_P942068	TANC2	26115
1011571	CUST_5875_PI416261804	NUDT22	84304
1053392	A_23_P155830	TBC1D14	57533
1059751	CUST_959_PI416261804	PRRT2	112476
1015948	CUST_282_PI417507815	RASA4B	100271927
1021375	CUST_1293_PI416379584	NEK10	152110
1027881	A_32_P197511	FLYWCH2	114984
1039491	A_24_P100387	GK	2710
1013534	CUST_4639_PI416261804	GAS6	2621
1015282	CUST_2944_PI416261804	C4orf48	401115
1015513	CUST_2863_PI416261804	LINC01205	401082
1029785	A_24_P945147	RABEP1	9135
1053249	CUST_9_PI417557136	GABRA2	2555
1033434	A_24_P373844	KCTD15	79047
1018682	CUST_15602_PI416261804	RBP1	5947
1021237	CUST_13511_PI416261804	UBL5	59286
1030435	A_24_P924202	PCNX3	399909
1043167	A_23_P49849	SEZ6	124925
1029221	CUST_8489_PI416261804	GABPB1-AS1	100129387
1059280	CUST_705_PI417557136	GABRA1	2554
1059351	CUST_7283_PI416261804	TEX36-AS1	100169752
1023191	CUST_11956_PI416261804	LINC00314	246705
1027084	A_32_P42780	ZNF271P	10778
1018423	CUST_7911_PI416261804	TRPT1	83707
1059166	CUST_7375_PI416261804	GRXCR1	389207
1033891	A_24_P352116	SNHG7	84973
1026986	A_32_P358887	SLC4A4	8671
1027101	A_32_P353072	TMEM106B	54664
1042183	A_23_P61531	GLB1	2720
1043060	A_23_P56050	TNNT1	7138
1025247	A_32_P9963	HSF2	3298
1026653	CUST_8280_PI416261804	CFAP97D1	284067
1026328	A_32_P54305	SMIM30	401397
1037647	A_24_P198820	CDK12	51755
1054216	A_23_P144807	SEPTIN8	NA
1060046	CUST_9841_PI416261804	GABRR3	200959
1059866	CUST_97_PI416379584	C3orf79	152118
1010399	CUST_6694_PI416261804	FAM183A	440585
1014509	CUST_3768_PI416261804	LINC02156	111082992
1031168	A_24_P808100	MCTS1	28985
1022680	CUST_11638_PI416261804	MORN2	729967
1023529	CUST_1133_PI416379584	NKX2-6	137814
1051375	CUST_891_PI416573500	GRIP2	80852
1060100	CUST_989_PI416379584	PATE3	100169851
1059609	CUST_9447_PI416261804	RASAL3	64926
1013665	CUST_442_PI417507815	WTAP	9589
1035642	A_24_P297182	GGT5	2687
1015246	CUST_2987_PI416261804	MEIKIN	728637
1053834	A_23_P150080	RPP38	10557
1021979	CUST_12332_PI416261804	ARMH1	339541
1059622	CUST_946_PI416379584	RAD51AP2	729475
1027993	A_32_P184509	ITGA9-AS1	101928153
1029456	A_32_P110016	LOC101928424	101928424
1057470	CUST_934_PI416379584	FBXO43	286151
1016464	CUST_2699_PI416261804	LLPH	84298
1028418	A_32_P191503	LINC00265	349114
1010495	CUST_655_PI416408490	TNNT1	7138
1029994	A_24_P940310	URB1	9875
1032316	A_24_P468810	RBBP4	5928
1018020	CUST_16183_PI416261804	CASP5	838
1041454	A_23_P72001	PHYHD1	254295
1059708	CUST_9543_PI416261804	SAA3P	6290
1011250	CUST_614_PI416573500	LIPM	340654
1019105	CUST_15554_PI416261804	TINF2	26277
1028625	CUST_8433_PI416261804	OOEP	441161
1015134	CUST_3127_PI416261804	C6orf99	100130967
1023398	CUST_11404_PI416261804	IPP	3652
1031032	A_24_P912021	SOX6	55553
1023600	CUST_11277_PI416261804	C5orf52	100190949
1024019	CUST_1093_PI416379584	TMEM150B	284417
1029793	A_24_P944827	ATG7	10533
1057659	A_23_P110253	KIT	3815
1022292	CUST_12226_PI416261804	SNHG17	388796
1029628	A_32_P105083	FTCDNL1	348751
1019260	CUST_14881_PI416261804	C5orf58	133874
1035799	A_24_P313756	TUBB6	84617
1028518	CUST_8429_PI416261804	C19orf71	100128569
1032617	A_24_P521559	UGT2B10	7365
1038440	A_24_P12435	NCOA7	135112
1059494	CUST_7170_PI416261804	SNHG15	285958
1014764	CUST_3550_PI416261804	SLC39A12-AS1	100129213
1034210	A_24_P341000	LMO7DN	729420
1017831	CUST_16288_PI416261804	PHPT1	29085
1036219	A_24_P239811	UBXN11	91544
1011189	CUST_765_PI416379584	RBM44	375316
1029782	A_24_P945194	PDCD6IP	10015
1033430	A_24_P37409	DUSP2	1844
1015222	CUST_3_PI416566447	GLIS3-AS1	84850
1023426	CUST_11385_PI416261804	GABPB1-IT1	55056
1038915	A_24_P122337	SYTL4	94121
1013974	CUST_46_PI416383280	MAP1LC3B2	643246
1024845	CUST_110_PI416379584	URAD	646625
1032807	A_24_P41975	TDRKH	11022
1033857	A_24_P354523	AIMP1	9255
1033938	A_24_P349616	UBTF	7343
1016430	CUST_2729_PI416261804	LOC285097	285097
1014335	CUST_4229_PI416261804	PINLYP	390940
1059004	CUST_7458_PI416261804	KHDC1L	100129128
1048973	A_23_P258814	DPH3P1	100132911
1014080	CUST_4040_PI416261804	LOC730183	730183
1022433	CUST_1181_PI416573500	GAD2	2572
1033930	A_24_P349807	FAM71E2	284418
1036124	A_24_P274842	TP53TG1	11257
1015236	CUST_2993_PI416261804	MINAR2	100127206
1013121	CUST_515_PI416379584	KCTD19	146212
1013299	CUST_481_PI417507815	LOC441204	441204
1023105	CUST_12016_PI416261804	VPS51	738
1024315	CUST_111_PI416379584	CLDN25	644672
1028283	A_32_P163036	C2orf74	339804
1059131	CUST_7095_PI416261804	LINC01548	728409
1037788	A_24_P192338	CBLL1	79872
1013609	CUST_4474_PI416261804	LINC00893	100131434
1022371	CUST_11867_PI416261804	CIRBP-AS1	148046
1029025	A_32_P139894	ABL2	27
1032472	A_24_P56252	PPP1R12A	4659
1039593	A_23_P98786	MYO7A	4647
1014605	CUST_3682_PI416261804	TEX49	255411
1021128	CUST_13141_PI416261804	RRNAD1	51093
1029230	A_32_P148745	VWDE	221806
1013681	CUST_480_PI416261804	MEIG1	644890
1024720	CUST_10766_PI416261804	FAM167A-AS1	83656
1025545	A_32_P84242	FAM169A	26049
1028090	A_32_P212897	LOC643406	643406
1015205	CUST_3002_PI416261804	LOC401176	401176
1029806	A_32_P117016	ALDH1L2	160428
1033588	A_24_P398781	IFT43	112752
1020302	CUST_13691_PI416261804	EPB42	2038
1034425	A_24_P359030	LINC00167	440072
1037181	A_24_P221497	CT47B1	643311
1059724	CUST_956_PI416379584	CCDC154	645811
1014635	CUST_3676_PI416261804	LOC728739	728739
1021269	CUST_13072_PI416261804	ALG5	29880
1022374	CUST_11863_PI416261804	CCDC110	256309
1026442	CUST_828_PI416379584	PSMB11	122706
1034028	A_24_P378302	ANP32A-IT1	80035
1059486	CUST_7164_PI416261804	WWC2-AS2	152641
1011572	CUST_5874_PI416261804	NUDT22	84304
1039401	A_23_P897	C1orf116	79098
1019795	CUST_14414_PI416261804	NLRP7	199713
1023935	CUST_10992_PI416261804	DBI	1622
1035108	A_24_P301655	CD33	945
1016219	CUST_244_PI416379584	PROX2	283571
1017813	CUST_16301_PI416261804	ABCD3	5825
1030076	A_32_P100683	TTC28	23331
1012757	CUST_544_PI416379584	TMEM91	641649
1023320	CUST_11565_PI416261804	TMEM205	374882
1025365	CUST_10326_PI416261804	MYH2	4620
1026152	A_32_P65533	ZC3H12D	340152
1029176	A_32_P12552	NKAIN3-IT1	643763
1044655	A_23_P413285	CC2D2A	57545
1059904	CUST_973_PI416379584	FMN1	342184
1019791	CUST_14417_PI416261804	NLRP7	199713
1029245	A_32_P147622	MCF2L-AS1	100289410
1014996	CUST_3231_PI416261804	SLC26A4-AS1	286002
1025675	CUST_1008_PI417557136	DDC	1644
1025775	A_32_P82560	MTRF1L	54516
1059946	CUST_9768_PI416261804	FLJ30679	146512
1012851	CUST_4987_PI416261804	TDRD12	91646
1059610	CUST_9448_PI416261804	TSPEAR-AS2	114043
1058819	CUST_7556_PI416261804	ECD	11319
1023168	CUST_11967_PI416261804	TSTD1	100131187
1022372	CUST_11866_PI416261804	GUCY1B2	2974
1030848	A_24_P85888	SCN3A	6328
1013273	CUST_483_PI416379584	TTLL8	164714
1031400	A_24_P71904	HPGD	3248
1014533	CUST_3736_PI416261804	LINC02156	111082992
1014462	CUST_381_PI416261804	MTFR2	113115
1019746	CUST_14915_PI416261804	LINC00113	54088
1047866	CUST_880_PI416379584	SAA2	6289
1018973	CUST_1525_PI416261804	SIX5	147912
1028328	CUST_8387_PI416261804	LINC00608	151300
1014350	CUST_4212_PI416261804	LGALS16	148003
1016386	CUST_231_PI416379584	TMEM91	641649
1026772	A_32_P51119	STOX1	219736
1059454	CUST_7067_PI416261804	UBE2DNL	100131816
1030185	A_24_P930975	CD300LD	100131439
1033024	A_24_P4036	RBM48	84060
1010334	CUST_6966_PI416261804	SERPINE3	647174
1010291	CUST_674_PI416573500	SEBOX	645832
1058796	CUST_704_PI417557136	GABRA1	2554
1015349	CUST_337_PI417507815	LOC646938	646938
1021597	CUST_8_PI417557136	GABRA2	2555
1010989	CUST_6603_PI416261804	ZDHHC4	55146
1027670	A_32_P209641	KIAA0232	9778
1015744	CUST_2536_PI416261804	TEX46	729059
1053102	CUST_899_PI416379584	ZNF780A	284323
1025734	CUST_10028_PI416261804	PLCD1	5333
1019046	CUST_7925_PI416261804	STK31	56164
1014329	CUST_4230_PI416261804	IGSF23	147710
1019509	CUST_14518_PI416261804	FKBP11	51303
1035974	A_24_P261259	PFKFB3	5209
1041638	A_23_P69853	RELL2	285613
1058774	CUST_705_PI416379584	ZNF705D	728957
1016216	CUST_2441_PI416261804	FNDC10	643988
1024002	CUST_1094_PI416379584	NANOGNB	360030
1047556	A_23_P329152	ILF3	3609
1015196	CUST_7856_PI416261804	FDPS	2224
1014995	CUST_3232_PI416261804	LOC101927974	101927974
1017687	CUST_16954_PI416261804	ARHGEF7	8874
1031129	A_24_P818005	TMUB2	79089
1058555	A_23_P105873	TRPC4	7223
1014042	CUST_4085_PI416261804	EVPLL	645027
1034257	A_24_P338992	EDC3	80153
1018168	CUST_16_PI417557136	GABRA1	2554
1020289	CUST_1370_PI416379584	ABCC3	8714
1024158	CUST_8174_PI416261804	NMRK1	54981
1051820	A_23_P200303	HHLA3	11147
1013278	CUST_4826_PI416261804	TECR	9524
1036659	A_24_P226962	ECPAS	23392
1027414	A_32_P229618	DLG2	1740
1037968	A_24_P150194	NACA	4666
1015153	CUST_3104_PI416261804	TSTD3	100130890
1029361	A_32_P118250	DHRS4-AS1	55449
1030088	A_24_P99795	ISOC2	79763
1040995	CUST_8726_PI416261804	JPX	554203
1024017	CUST_8170_PI416261804	NMRK1	54981
1016451	CUST_2705_PI416261804	ERICH2	285141
1031366	A_24_P726336	PHACTR2	9749
1017530	CUST_16559_PI416261804	NR1H3	10062
1022321	CUST_11905_PI416261804	ARHGAP5-AS1	84837
1045682	A_23_P3823	BCKDK	10295
1010441	CUST_659_PI416408490	TRPC4	7223
1059181	CUST_7384_PI416261804	ZFAS1	441951
1020405	CUST_13649_PI416261804	NDUFB11	54539
1029807	A_32_P116989	ZCCHC18	644353
1043470	CUST_876_PI416261804	SKAP1	8631
1028619	CUST_8436_PI416261804	SVOPL	136306
1023955	CUST_10979_PI416261804	DNAH14	127602
1025890	A_32_P75425	LINC01061	401149
1052187	A_23_P170687	HSPBP1	23640
1018195	CUST_15975_PI416261804	PARK7	11315
1052490	A_23_P18055	ERC2-IT1	711
1059698	CUST_953_PI417557136	GABRA1	2554
1059177	CUST_7382_PI416261804	VLDLR-AS1	401491
1013814	CUST_4315_PI416261804	C20orf78	100128496
1022426	CUST_11819_PI416261804	BAALC-AS2	157556
1058116	A_23_P104025	TSEN15	116461
1014095	CUST_4031_PI416261804	LOC339059	339059
1018800	CUST_15411_PI416261804	SPATA5L1	79029
1035487	CUST_8636_PI416261804	MON1A	84315
1036023	A_24_P248863	ZCCHC4	29063
1031307	A_24_P73769	C16orf89	146556
1020078	CUST_14586_PI416261804	NUP210L	91181
1036404	A_24_P256692	MIA3	375056
1053141	A_23_P163820	ZNF629	23361
1038868	CUST_8666_PI416261804	DHRS7C	201140
1027294	CUST_8363_PI416261804	PGM5-AS1	572558
1013362	CUST_473_PI416379584	SLC38A8	146167
1034156	A_24_P345679	MLF1	4291
1022554	CUST_11771_PI416261804	COPB2	9276
1050315	CUST_885_PI416379584	MROH1	727957
1011851	CUST_603_PI416261804	TMEM134	80194
1035135	A_24_P286527	IFT22	64792
1026865	CUST_8338_PI416261804	CCDC17	149483
1019586	CUST_7948_PI416261804	GKAP1	80318
1011591	CUST_586_PI416379584	FRG2C	100288801
1037074	A_24_P185044	MLKL	197259
1047640	A_23_P319640	LBX2-AS1	151534
1021134	CUST_13135_PI416261804	LINC00588	26138
1045496	A_23_P389708	EEF1D	1936
1019512	CUST_7947_PI416261804	GKAP1	80318
1015853	CUST_228_PI417507815	LOC441204	441204
1017625	CUST_17018_PI416261804	CHEK1	1111
1021182	CUST_13568_PI416261804	ADORA2B	136
1021636	CUST_128_PI416573500	FER1L5	90342
1037796	A_24_P191971	SAP30L	79685
1028364	A_32_P194779	ZBTB34	403341
1025440	CUST_8249_PI416261804	CDKN2A-DT	51198
1014901	CUST_3458_PI416261804	SMIM27	100129250
1018804	CUST_15408_PI416261804	PGPEP1L	145814
1035863	A_24_P289029	TBC1D5	9779
1021585	CUST_1283_PI416573500	TAC4	255061
1011505	CUST_6269_PI416261804	MARCHF11	NA
1013144	CUST_5130_PI416261804	NIBAN3	NA
1034802	A_24_P324563	ABHD17A	81926
1022393	CUST_11849_PI416261804	LINC02716	NA
1023886	CUST_11177_PI416261804	TCP11	6954
1033020	A_24_P403959	RNASE1	6035
1019900	CUST_14166_PI416261804	CCDC42	146849
1031311	A_24_P73730	CCDC113	29070
1032387	CUST_8584_PI416261804	CIAO2B	51647
1049128	A_23_P29067	TMPRSS2	7113
1029236	A_32_P14843	NPIPB15	440348
1048475	A_23_P301053	PAIP2B	400961
1014520	CUST_3754_PI416261804	LRCOL1	100507055
1028793	A_32_P153773	CACNA1B	774
1037518	A_24_P203103	SH2D1A	4068
1023244	CUST_11610_PI416261804	MDS2	259283
1059701	CUST_9537_PI416261804	LEUTX	342900
1010786	CUST_643_PI416379584	ZSCAN23	222696
1015711	CUST_3024_PI416261804	LOC731157	731157
1038433	A_24_P124647	SLC17A8	246213
1027703	A_32_P20697	CLK3	1198
1014560	CUST_3708_PI416261804	SKP1P2	728622
1046950	A_23_P346800	AVPR2	554
1047951	A_23_P309739	ESR1	2099
1025736	CUST_10026_PI416261804	SRXN1	140809
1032465	A_24_P56363	CAB39L	81617
1036978	A_24_P189533	ENDOD1	23052
1018861	CUST_15380_PI416261804	BUD13	84811
1024749	CUST_10743_PI416261804	PICSAR	378825
1025127	CUST_10214_PI416261804	PMFBP1	83449
1032305	A_24_P472007	UNC13A	23025
1060043	CUST_984_PI416573500	TMEM247	388946
1059598	CUST_9436_PI416261804	LINC00161	118421
1020283	CUST_13706_PI416261804	DLGAP5	9787
1022429	CUST_11813_PI416261804	POU3F4	5456
1018858	CUST_15381_PI416261804	BUD13	84811
1020284	CUST_13705_PI416261804	DLGAP5	9787
1058876	CUST_6935_PI416261804	LIM2	3982
1026589	A_32_P4595	SGCD	6444
1030756	A_24_P87931	APOL1	8542
1037102	A_24_P22562	FAM215A	23591
1059476	CUST_7158_PI416261804	GRAMD1B	57476
1014262	CUST_4308_PI416261804	LINC01711	79160
1034379	A_24_P362540	ASAP2	8853
1024770	CUST_10724_PI416261804	CETN4P	729338
1059857	CUST_9689_PI416261804	TLE2	7089
1053667	A_23_P153070	BCAS3	54828
1020979	CUST_13382_PI416261804	C17orf67	339210
1038564	A_24_P107303	IL10RA	3587
1047288	CUST_88_PI416261804	IQCF3	401067
1024763	CUST_10730_PI416261804	MYCNOS	10408
1016434	CUST_2721_PI416261804	MYCNOS	10408
1024680	CUST_1080_PI416261804	MARCHF10	NA
1018275	CUST_16367_PI416261804	TIMD4	91937
1018166	CUST_160_PI416379584	TMEM91	641649
1022803	CUST_806_PI416379584	TARM1	441864
1026496	A_32_P48397	PLXNB2	23654
1036711	A_24_P217758	MFAP3	4238
1013621	CUST_4466_PI416261804	LINC00892	100128420
1019935	CUST_14130_PI416261804	TMEM114	283953
1028428	A_32_P16204	LINC01116	375295
1059320	CUST_703_PI417557136	GABRA1	2554
1031347	A_24_P84419	VAV2	7410
1013398	CUST_4706_PI416261804	C9orf116	138162
1031468	A_24_P6949	MZT2A	653784
1015237	CUST_2992_PI416261804	CCDC192	728586
1059132	CUST_7094_PI416261804	SUGT1P1	441394
1049132	A_23_P29029	URB1-AS1	84996
1028548	CUST_8421_PI416261804	FAM47E	100129583
1010312	CUST_7_PI417557136	GABRA2	2555
1013069	CUST_5195_PI416261804	CFAP52	146845
1049909	A_23_P218190	CAPN3	825
1028874	A_32_P145243	LOC389705	389705
1029093	A_32_P135664	SCAMP1-AS1	728769
1039253	A_24_P153568	MPEG1	219972
1033381	A_24_P383080	SRRT	51593
1039763	A_23_P88106	MCF2L	23263
1057970	A_23_P111487	SRRT	51593
1037645	A_24_P198844	MPDU1	9526
1037752	A_24_P194000	SAE1	10055
1025459	A_32_P91902	TSPAN14	81619
1011761	CUST_57_PI416383280	VWC2L	402117
1038438	A_24_P12438	NCOA7	135112
1058069	A_23_P105900	BTF3P11	690
1023231	CUST_11917_PI416261804	NUPR2	389493
1024785	CUST_10713_PI416261804	BCAR4	400500
1018833	CUST_15405_PI416261804	BZW2	28969
1020104	CUST_14557_PI416261804	DSCR8	84677
1019925	CUST_14140_PI416261804	SEPTIN12	NA
1052597	A_23_P165078	ABHD17A	81926
1034566	A_24_P33446	KRTAP5-AS1	338651
1024859	CUST_8229_PI416261804	LINC00635	151658
1012510	CUST_771_PI416573500	PSMG4	389362
1051198	A_23_P206107	ULK3	25989
1013047	CUST_5205_PI416261804	SYCE2	256126
1015137	CUST_3123_PI416261804	FILNC1	100132735
1024939	CUST_8230_PI416261804	LINC00635	151658
1044878	A_23_P404893	AFG3L1P	172
1022431	CUST_11812_PI416261804	YPEL3	83719
1037403	A_24_P167496	PUS7L	83448
1032866	A_24_P417526	FRG1BP	284802
1048372	CUST_881_PI416261804	BOP1	23246
1011208	CUST_6163_PI416261804	C2orf80	389073
1014865	CUST_3490_PI416261804	LOC105379807	105379807
1019320	CUST_14826_PI416261804	PAFAH1B3	5050
1029857	A_24_P944427	SETD5	55209
1029900	A_24_P943301	PEAR1	375033
1024649	CUST_8202_PI416261804	DNLZ	728489
1010560	CUST_6505_PI416261804	FAM184A	79632
1015751	CUST_2528_PI416261804	FNDC10	643988
1024133	CUST_10835_PI416261804	LOC100270746	100270746
1033748	A_24_P36868	WDR26	80232
1024628	CUST_10827_PI416261804	CCDC159	126075
1030030	A_24_P937691	EXPH5	23086
1031111	A_24_P89843	CYHR1	50626
1018866	CUST_15376_PI416261804	PPM1N	147699
1025172	CUST_10182_PI416261804	TAF12	6883
1015181	CUST_3082_PI416261804	GGNBP1	449520
1017100	CUST_17097_PI416261804	CD36	948
1022510	CUST_12392_PI416261804	FKBP6	8468
1029423	A_32_P11230	LINC00999	399744
1018326	CUST_15942_PI416261804	LGALS3	3958
1056441	A_23_P121499	WFS1	7466
1013610	CUST_4473_PI416261804	SMIM9	100132963
1031208	A_24_P79617	KIAA0040	9674
1042723	A_23_P53866	COG6	57511
1025798	CUST_8260_PI416261804	TERB1	283847
1013046	CUST_5206_PI416261804	CLTA	1211
1023167	CUST_11968_PI416261804	TSTD1	100131187
1023213	CUST_11930_PI416261804	HOMER3	9454
1030385	A_24_P926507	SLC14A1	6563
1010780	CUST_6433_PI416261804	CLEC12B	387837
1010884	CUST_6361_PI416261804	CATSPERE	257044
1011211	CUST_6161_PI416261804	UQCC3	790955
1015200	CUST_7850_PI416261804	CKMT2	1160
1058741	CUST_6795_PI416261804	TOMM6	100188893
1012109	CUST_56_PI416408490	ACHE	43
1010564	CUST_7617_PI416261804	RIC1	57589
1026280	CUST_8279_PI416261804	C19orf38	255809
1014093	CUST_7776_PI416261804	DPEP3	64180
1015722	CUST_3014_PI416261804	CKMT2-AS1	100131067
1047735	A_23_P31721	E2F5	1875
1037830	A_24_P166645	REPIN1	29803
1022722	CUST_805_PI416379584	HMSD	284293
1022399	CUST_11842_PI416261804	MIR7-3HG	284424
1026515	A_32_P47701	EEF1A1	1915
1047428	A_23_P33168	SLC18A1	6570
1058732	CUST_6799_PI416261804	REC8	9985
1014074	CUST_4048_PI416261804	HYDIN	54768
1019970	CUST_14096_PI416261804	FAM162B	221303
1014163	CUST_395_PI417507815	RPSAP52	204010
1026345	A_32_P53852	SPATA24	202051
1035834	A_24_P290013	FAM86B3P	286042
1041074	A_23_P76386	SLC6A12	6539
1029223	CUST_8487_PI416261804	SNAP47	116841
1059490	CUST_7169_PI416261804	SNHG11	128439
1010823	CUST_640_PI416379584	HMX3	340784
1058709	CUST_7586_PI416261804	FSCN2	25794
1038941	A_24_P120352	TBC1D14	57533
1022417	CUST_11826_PI416261804	SFTA1P	207107
1059087	CUST_7007_PI416261804	KIZ	55857
1058907	CUST_693_PI416379584	RBIS	NA
1018203	CUST_15968_PI416261804	NRDC	4898
1030307	A_24_P942469	SPAG9	9043
1035425	A_24_P277349	SEC31A	22872
1024525	CUST_10474_PI416261804	KTN1	3895
1034395	A_24_P36097	RPAIN	84268
1038449	A_24_P123768	EIF2AK1	27102
1011358	CUST_595_PI416573500	TMEM14B	81853
1033343	A_24_P384636	TRIR	79002
1048867	A_23_P304016	LOC107984035	107984035
1039689	A_24_P178175	GGT3P	2679
1026856	CUST_8347_PI416261804	CDIPTOSP	440356
1011441	CUST_5899_PI416261804	TMEM219	124446
1010577	CUST_6888_PI416261804	IGSF9	57549
1010478	CUST_6560_PI416261804	PSMG3	84262
1022721	CUST_805_PI416573500	ACOT8	10005
1060213	CUST_999_PI416573500	RFPL4A	342931
1017206	CUST_16869_PI416261804	MYOCD	93649
1021469	CUST_1330_PI416573500	CCDC169	728591
1023104	CUST_12017_PI416261804	MTMR11	10903
1034857	A_24_P322908	USP27X	389856
1059269	CUST_7101_PI416261804	GAP43	2596
1022179	CUST_1268_PI416379584	LINC00336	401253
1012509	CUST_5308_PI416261804	TCTN1	79600
1016727	CUST_212_PI416379584	TMC3	342125
1018757	CUST_15452_PI416261804	SHBG	6462
1018937	CUST_15293_PI416261804	ECSCR	641700
1029523	A_32_P132860	UNQ6494	100129066
1024758	CUST_10735_PI416261804	LINC00239	145200
1024782	CUST_10716_PI416261804	LINC00158	54072
1012520	CUST_5304_PI416261804	TCTN1	79600
1024530	CUST_1047_PI416379584	GRIA4	2893
1043843	A_23_P47116	RASSF7	8045
1059596	CUST_9434_PI416261804	ASB17	127247
1014340	CUST_4220_PI416261804	UBE2CP5	100874260
1022709	CUST_11621_PI416261804	ALKBH2	121642
1038357	A_24_P158421	SAR1A	56681
1022848	CUST_8095_PI416261804	ART3	419
1025392	A_32_P93852	BOD1	91272
1030996	A_24_P827037	LRRC15	131578
1020406	CUST_13647_PI416261804	ZMYND12	84217
1059756	CUST_9595_PI416261804	TLE6	79816
1028560	CUST_8414_PI416261804	CASC15	401237
1018033	CUST_16172_PI416261804	CASP5	838
1019792	CUST_14416_PI416261804	NLRP7	199713
1020479	CUST_1358_PI416379584	TSPO2	222642
1031817	A_24_P661612	PTPRB	5787
1022186	CUST_12672_PI416261804	TSEN34	79042
1022463	CUST_12439_PI416261804	KLK5	25818
1059027	CUST_7073_PI416261804	CSN1S2AP	286828
1025060	CUST_10218_PI416261804	RING1	6015
1038378	A_24_P157087	CASP8	841
1043564	A_23_P436336	LINC00265	349114
1018027	CUST_16178_PI416261804	CASP5	838
1021419	CUST_12890_PI416261804	NIF3L1	60491
